"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lon_Lat"
"74227323","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","18-24","F","BLACK","1006670.0","190700.0","40.690084039","-73.919156788","POINT (-73.91915678799995 40.690084039000055)"
"74227251","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","45-64","F","BLACK HISPANIC","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"74245627","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","25-44","M","WHITE","1014607.0","177097.0","40.652723208","-73.890597912","POINT (-73.89059791199998 40.65272320800005)"
"74227659","08/19/2010","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","45-64","M","BLACK","987867.0","213225.0","40.751937394","-73.986946739","POINT (-73.98694673899996 40.75193739400004)"
"74228255","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","109","0","45-64","F","WHITE","1031152.0","217927.0","40.764719516","-73.830687132","POINT (-73.830687132 40.76471951600007)"
"74228251","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","109","0","18-24","F","WHITE","1031152.0","217927.0","40.764719516","-73.830687132","POINT (-73.830687132 40.76471951600007)"
"74228244","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","109","0","18-24","F","BLACK","1031152.0","217927.0","40.764719516","-73.830687132","POINT (-73.830687132 40.76471951600007)"
"74245620","08/19/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1014607.0","177097.0","40.652723208","-73.890597912","POINT (-73.89059791199998 40.65272320800005)"
"74208489","08/18/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","M","BLACK","1016655.0","245177.0","40.839578264","-73.882889125","POINT (-73.88288912499998 40.839578264000075)"
"74209330","08/18/2010","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","33","0","45-64","M","BLACK","1001110.0","244195.0","40.836926318","-73.939071513","POINT (-73.939071513 40.836926318000046)"
"74208996","08/18/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","WHITE HISPANIC","987847.0","216543.0","40.761044468","-73.98701715","POINT (-73.98701714999999 40.76104446800008)"
"74208481","08/18/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","F","WHITE","1016655.0","245177.0","40.839578264","-73.882889125","POINT (-73.88288912499998 40.839578264000075)"
"74208942","08/18/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","WHITE","991274.0","213750.0","40.753376336","-73.974649427","POINT (-73.97464942699997 40.75337633600003)"
"74208630","08/18/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","25-44","F","WHITE HISPANIC","979045.0","174502.0","40.645650994","-74.018757739","POINT (-74.01875773899997 40.64565099400005)"
"74209000","08/18/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","25-44","M","BLACK","982796.0","204905.0","40.729101677","-74.00524752","POINT (-74.00524751999995 40.72910167700008)"
"74190027","08/17/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1006670.0","190700.0","40.690084039","-73.919156788","POINT (-73.91915678799995 40.690084039000055)"
"74163578","08/16/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","25-44","M","BLACK","1006284.0","190177.0","40.688649494","-73.920550382","POINT (-73.920550382 40.68864949400006)"
"74155761","08/15/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","47","0","18-24","F","BLACK","1025754.0","268697.0","40.904095295","-73.849859523","POINT (-73.84985952299998 40.90409529500005)"
"74155763","08/15/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","47","0","18-24","F","BLACK","1025754.0","268697.0","40.904095295","-73.849859523","POINT (-73.84985952299998 40.90409529500005)"
"74155992","08/15/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","18-24","M","BLACK","1006074.0","190334.0","40.689080943","-73.921307099","POINT (-73.92130709899999 40.68908094300008)"
"74155994","08/15/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1006284.0","190177.0","40.688649494","-73.920550382","POINT (-73.920550382 40.68864949400006)"
"74155997","08/15/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","M","BLACK","1006670.0","190700.0","40.690084039","-73.919156788","POINT (-73.91915678799995 40.690084039000055)"
"74155990","08/15/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","18-24","F","BLACK","1006670.0","190700.0","40.690084039","-73.919156788","POINT (-73.91915678799995 40.690084039000055)"
"74156002","08/15/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","18-24","M","BLACK","1006670.0","190700.0","40.690084039","-73.919156788","POINT (-73.91915678799995 40.690084039000055)"
"74149889","08/14/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","25-44","F","BLACK","1040191.0","191431.0","40.69194207","-73.798277077","POINT (-73.79827707699997 40.69194207000004)"
"74140700","08/14/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","25-44","M","BLACK","1040181.0","192787.0","40.69566403","-73.798301878","POINT (-73.79830187799998 40.695664030000046)"
"74149203","08/14/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1012195.0","183418.0","40.67008089","-73.89926431","POINT (-73.89926430999998 40.67008089000007)"
"74149191","08/14/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1010122.0","187312.0","40.68077534","-73.90672218","POINT (-73.90672217999997 40.680775340000025)"
"74149350","08/14/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1014326.0","177594.0","40.654088323","-73.89160839","POINT (-73.89160839 40.654088323000046)"
"74140473","08/13/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","25-44","F","BLACK","1041232.0","194148.0","40.699392944","-73.79450024","POINT (-73.79450023999993 40.699392944000074)"
"74140108","08/13/2010","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","45-64","M","BLACK","987867.0","213225.0","40.751937394","-73.986946739","POINT (-73.98694673899996 40.75193739400004)"
"74123825","08/12/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","WHITE HISPANIC","987700.0","215734.0","40.758824028","-73.987548199","POINT (-73.98754819899995 40.75882402800004)"
"74123762","08/12/2010","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","<18","F","BLACK","1006631.0","192820.0","40.695903046","-73.919290376","POINT (-73.91929037599994 40.69590304600007)"
"74140101","08/12/2010","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","25-44","M","BLACK","987867.0","213225.0","40.751937394","-73.986946739","POINT (-73.98694673899996 40.75193739400004)"
"74123763","08/12/2010","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","18-24","M","BLACK","1006631.0","192820.0","40.695903046","-73.919290376","POINT (-73.91929037599994 40.69590304600007)"
"74123830","08/12/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","BLACK","987595.0","216089.0","40.759798453","-73.987927035","POINT (-73.98792703499998 40.75979845300003)"
"74104973","08/11/2010","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","18","0","45-64","M","WHITE","988634.0","216108.0","40.759850149","-73.984176554","POINT (-73.98417655399999 40.75985014900005)"
"74083845","08/11/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","45-64","F","BLACK","1006917.0","180166.0","40.66116996","-73.918301553","POINT (-73.91830155299994 40.661169960000045)"
"74058910","08/09/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040611.0","190715.0","40.689974155","-73.796768544","POINT (-73.79676854399997 40.68997415500007)"
"74058913","08/09/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040611.0","190715.0","40.689974155","-73.796768544","POINT (-73.79676854399997 40.68997415500007)"
"74046919","08/08/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","81","0","45-64","F","BLACK","1002330.0","193123.0","40.696744542","-73.934799959","POINT (-73.93479995899997 40.69674454200003)"
"74046979","08/08/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","M","BLACK","1006489.0","190021.0","40.688220797","-73.9198117","POINT (-73.91981169999997 40.68822079700004)"
"74047128","08/08/2010","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","45-64","M","BLACK","987867.0","213225.0","40.751937394","-73.986946739","POINT (-73.98694673899996 40.75193739400004)"
"74047389","08/08/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","M","14","0","18-24","F","WHITE HISPANIC","986568.0","214237.0","40.754715513","-73.991634825","POINT (-73.99163482499995 40.75471551300007)"
"74046943","08/08/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","81","0","25-44","F","BLACK HISPANIC","1006489.0","190021.0","40.688220797","-73.9198117","POINT (-73.91981169999997 40.68822079700004)"
"74039829","08/07/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1015150.0","178774.0","40.657324327","-73.888633314","POINT (-73.88863331399993 40.65732432700002)"
"74039820","08/07/2010","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","81","0","45-64","M","BLACK","1005040.0","189271.0","40.686165742","-73.925038839","POINT (-73.92503883899997 40.68616574200007)"
"74039843","08/07/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1014245.0","178261.0","40.655919367","-73.891897344","POINT (-73.89189734399997 40.65591936700008)"
"74039802","08/07/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1014471.0","178389.0","40.656269929","-73.891082252","POINT (-73.89108225199995 40.656269929000075)"
"74039798","08/07/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1012451.0","183469.0","40.670220062","-73.898341259","POINT (-73.89834125899995 40.670220062000055)"
"74040227","08/07/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","982598.0","207365.0","40.73585374","-74.005962514","POINT (-74.00596251399996 40.73585374000004)"
"74032304","08/06/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","BLACK","987847.0","216543.0","40.761044468","-73.98701715","POINT (-73.98701714999999 40.76104446800008)"
"74032302","08/06/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","M","BLACK","987847.0","216543.0","40.761044468","-73.98701715","POINT (-73.98701714999999 40.76104446800008)"
"74031532","08/06/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","47","0","18-24","F","BLACK","1025999.0","269551.0","40.906438089","-73.848967903","POINT (-73.84896790299997 40.90643808900006)"
"74032622","08/06/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1044743.0","183038.0","40.668875315","-73.781937879","POINT (-73.78193787899994 40.66887531500004)"
"74031537","08/06/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","47","0","18-24","F","WHITE HISPANIC","1026003.0","269555.0","40.906449049","-73.848953407","POINT (-73.84895340699995 40.90644904900005)"
"74011675","08/05/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","25-44","F","BLACK","1040191.0","191431.0","40.69194207","-73.798277077","POINT (-73.79827707699997 40.69194207000004)"
"74011321","08/05/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","982506.0","206599.0","40.73375124","-74.006294288","POINT (-74.00629428799994 40.73375124000006)"
"74011317","08/05/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","WHITE HISPANIC","982165.0","206275.0","40.732861866","-74.00752461","POINT (-74.00752460999998 40.732861866000064)"
"74010974","08/05/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","WHITE HISPANIC","1007088.0","190388.0","40.689226602","-73.917650574","POINT (-73.91765057399994 40.689226602000076)"
"74010975","08/05/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1006074.0","190334.0","40.689080943","-73.921307099","POINT (-73.92130709899999 40.68908094300008)"
"73993518","08/04/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","<18","M","BLACK","982315.0","207058.0","40.735011043","-74.006983601","POINT (-74.00698360099993 40.73501104300004)"
"73993515","08/04/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","982320.0","206311.0","40.732960713","-74.006965345","POINT (-74.00696534499998 40.73296071300007)"
"73993099","08/04/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","WHITE HISPANIC","1006074.0","190334.0","40.689080943","-73.921307099","POINT (-73.92130709899999 40.68908094300008)"
"73971109","08/03/2010","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","Q","103","0","18-24","M","BLACK","1038711.0","196273.0","40.705241431","-73.803574817","POINT (-73.80357481699998 40.70524143100005)"
"73951353","08/02/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","18-24","M","BLACK","1009205.0","188000.0","40.682666375","-73.910025795","POINT (-73.91002579499997 40.682666375000046)"
"73951355","08/02/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1009205.0","188000.0","40.682666375","-73.910025795","POINT (-73.91002579499997 40.682666375000046)"
"73944210","08/02/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040796.0","190466.0","40.68928953","-73.796103542","POINT (-73.79610354199998 40.689289530000046)"
"73944161","08/02/2010","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","25-44","M","BLACK","987867.0","213225.0","40.751937394","-73.986946739","POINT (-73.98694673899996 40.75193739400004)"
"73951718","08/02/2010","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","32","0","18-24","M","BLACK","1001250.0","237934.0","40.819741394","-73.938581434","POINT (-73.93858143399994 40.81974139400006)"
"73944214","08/02/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1041777.0","188322.0","40.683398434","-73.792584496","POINT (-73.79258449599996 40.683398434000026)"
"73932663","08/01/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1010244.0","187217.0","40.680514229","-73.906282688","POINT (-73.90628268799998 40.68051422900004)"
"73933070","08/01/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040932.0","190239.0","40.688665599","-73.795615054","POINT (-73.79561505399994 40.688665599000046)"
"73932420","08/01/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","47","0","18-24","F","BLACK HISPANIC","1025999.0","269551.0","40.906438089","-73.848967903","POINT (-73.84896790299997 40.90643808900006)"
"73925166","07/31/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","25-44","M","BLACK","981580.0","205681.0","40.731231325","-74.009635189","POINT (-74.00963518899994 40.731231325000074)"
"73932670","07/31/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1014471.0","178389.0","40.656269929","-73.891082252","POINT (-73.89108225199995 40.656269929000075)"
"73925400","07/31/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1041777.0","188322.0","40.683398434","-73.792584496","POINT (-73.79258449599996 40.683398434000026)"
"73932668","07/31/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1014471.0","178389.0","40.656269929","-73.891082252","POINT (-73.89108225199995 40.656269929000075)"
"73925161","07/31/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","25-44","M","BLACK","982341.0","207189.0","40.735370611","-74.006889821","POINT (-74.00688982099996 40.735370611000064)"
"73915612","07/30/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","81","0","25-44","M","BLACK","1006489.0","190021.0","40.688220797","-73.9198117","POINT (-73.91981169999997 40.68822079700004)"
"73914997","07/30/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","47","0","18-24","F","BLACK","1025497.0","269432.0","40.906113834","-73.850784697","POINT (-73.85078469699994 40.906113834000045)"
"73915996","07/30/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","25-44","F","BLACK","1044818.0","182944.0","40.668616793","-73.781668368","POINT (-73.78166836799994 40.66861679300007)"
"73900339","07/29/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","25-44","F","WHITE HISPANIC","1006441.0","197324.0","40.708265946","-73.919960719","POINT (-73.91996071899997 40.70826594600004)"
"73900360","07/29/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","18-24","M","BLACK","1007296.0","190232.0","40.688797879","-73.916901086","POINT (-73.91690108599995 40.68879787900005)"
"73884470","07/28/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","18-24","F","BLACK","1008792.0","188308.0","40.68351292","-73.91151375","POINT (-73.91151374999998 40.683512920000055)"
"73884170","07/28/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","47","0","18-24","F","BLACK","1025882.0","269298.0","40.90574424","-73.849392742","POINT (-73.84939274199996 40.90574424000005)"
"73884778","07/28/2010","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","18","0","18-24","M","WHITE","988955.0","217272.0","40.763044865","-73.983017028","POINT (-73.98301702799995 40.76304486500004)"
"73869966","07/27/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","18-24","F","BLACK","1009205.0","188000.0","40.682666375","-73.910025795","POINT (-73.91002579499997 40.682666375000046)"
"73844635","07/26/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","45-64","F","BLACK","1040611.0","190715.0","40.689974155","-73.796768544","POINT (-73.79676854399997 40.68997415500007)"
"73833467","07/25/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1006074.0","190334.0","40.689080943","-73.921307099","POINT (-73.92130709899999 40.68908094300008)"
"73833451","07/25/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1014932.0","178651.0","40.656987477","-73.889419576","POINT (-73.88941957599997 40.65698747700003)"
"73833475","07/25/2010","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","25-44","F","BLACK","1006910.0","189710.0","40.687366105","-73.918294699","POINT (-73.91829469899994 40.68736610500007)"
"73833450","07/25/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","WHITE HISPANIC","1014932.0","178651.0","40.656987477","-73.889419576","POINT (-73.88941957599997 40.65698747700003)"
"73825856","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","<18","F","BLACK HISPANIC","1015610.0","237678.0","40.818999441","-73.886700825","POINT (-73.88670082499993 40.81899944100008)"
"73825854","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","WHITE HISPANIC","1015252.0","236829.0","40.81667044","-73.887998165","POINT (-73.88799816499993 40.816670440000046)"
"73825852","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1014956.0","236797.0","40.816583642","-73.889067692","POINT (-73.88906769199998 40.81658364200007)"
"73826078","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","WHITE HISPANIC","1012014.0","184342.0","40.672617632","-73.899912979","POINT (-73.89991297899996 40.67261763200002)"
"73825850","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1015252.0","236829.0","40.81667044","-73.887998165","POINT (-73.88799816499993 40.816670440000046)"
"73826647","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","45-64","M","WHITE","1042592.0","197006.0","40.707228601","-73.789570762","POINT (-73.78957076199998 40.70722860100005)"
"73826418","07/24/2010","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","25-44","M","BLACK","982449.0","207770.0","40.736965335","-74.006500273","POINT (-74.00650027299997 40.736965335000036)"
